task,seed,attention,step,loss,train_accuracy,train_tokens
associative_recall,2027,csa,206,4.622940540313721,0.0,4
associative_recall,2027,csa,207,3.947160005569458,0.25,4
associative_recall,2027,csa,208,4.35823917388916,0.0,4
associative_recall,2027,csa,209,4.410750865936279,0.0,4
associative_recall,2027,csa,210,4.447412014007568,0.0,4
associative_recall,2027,csa,211,4.324726104736328,0.0,4
associative_recall,2027,csa,212,4.174179553985596,0.0,4
associative_recall,2027,csa,213,4.509405136108398,0.0,4
associative_recall,2027,csa,214,4.746835708618164,0.0,4
associative_recall,2027,csa,215,4.8971099853515625,0.0,4
associative_recall,2027,csa,216,4.336850166320801,0.0,4
associative_recall,2027,csa,217,4.439914703369141,0.0,4
associative_recall,2027,csa,218,3.992394208908081,0.25,4
associative_recall,2027,csa,219,3.680586814880371,0.0,4
associative_recall,2027,csa,220,4.505095481872559,0.0,4
associative_recall,2027,csa,221,4.089606285095215,0.0,4
associative_recall,2027,csa,222,4.280531883239746,0.0,4
associative_recall,2027,csa,223,4.3447113037109375,0.0,4
associative_recall,2027,csa,224,4.0014567375183105,0.0,4
associative_recall,2027,csa,225,4.13578462600708,0.0,4
associative_recall,2027,csa,226,4.137932300567627,0.0,4
associative_recall,2027,csa,227,4.237087726593018,0.0,4
associative_recall,2027,csa,228,3.8190903663635254,0.0,4
associative_recall,2027,csa,229,4.399975776672363,0.0,4
associative_recall,2027,csa,230,4.4955291748046875,0.0,4
associative_recall,2027,csa,231,4.347043037414551,0.0,4
associative_recall,2027,csa,232,4.36226749420166,0.0,4
associative_recall,2027,csa,233,4.251035213470459,0.0,4
associative_recall,2027,csa,234,4.239737033843994,0.0,4
associative_recall,2027,csa,235,3.994924306869507,0.25,4
associative_recall,2027,csa,236,4.49183464050293,0.0,4
associative_recall,2027,csa,237,4.398327827453613,0.0,4
associative_recall,2027,csa,238,4.429015636444092,0.0,4
associative_recall,2027,csa,239,4.591097354888916,0.0,4
associative_recall,2027,csa,240,4.572770118713379,0.0,4
associative_recall,2027,csa,241,4.311448574066162,0.0,4
associative_recall,2027,csa,242,5.010184288024902,0.0,4
associative_recall,2027,csa,243,3.9838693141937256,0.0,4
associative_recall,2027,csa,244,4.492959022521973,0.0,4
associative_recall,2027,csa,245,3.885085105895996,0.0,4
associative_recall,2027,csa,246,3.916870594024658,0.0,4
associative_recall,2027,csa,247,4.441160202026367,0.0,4
associative_recall,2027,csa,248,4.083805561065674,0.25,4
associative_recall,2027,csa,249,4.863466262817383,0.0,4
associative_recall,2027,csa,250,4.432178497314453,0.0,4
associative_recall,2027,hca,1,5.06294059753418,0.0,4
associative_recall,2027,hca,2,5.157703876495361,0.0,4
associative_recall,2027,hca,3,5.028907775878906,0.0,4
associative_recall,2027,hca,4,4.708929061889648,0.0,4
associative_recall,2027,hca,5,5.554763317108154,0.0,4
associative_recall,2027,hca,6,4.806003093719482,0.0,4
associative_recall,2027,hca,7,5.14243221282959,0.0,4
associative_recall,2027,hca,8,4.987239837646484,0.0,4
associative_recall,2027,hca,9,5.050333023071289,0.0,4
associative_recall,2027,hca,10,5.257052421569824,0.0,4
associative_recall,2027,hca,11,4.7995405197143555,0.0,4
associative_recall,2027,hca,12,4.858011722564697,0.0,4
associative_recall,2027,hca,13,5.495922565460205,0.0,4
associative_recall,2027,hca,14,4.812134265899658,0.0,4
associative_recall,2027,hca,15,5.238579273223877,0.0,4
associative_recall,2027,hca,16,4.891627311706543,0.0,4
associative_recall,2027,hca,17,5.059445381164551,0.0,4
associative_recall,2027,hca,18,4.939054489135742,0.0,4
associative_recall,2027,hca,19,4.979335784912109,0.0,4
associative_recall,2027,hca,20,4.917577743530273,0.25,4
associative_recall,2027,hca,21,5.032717704772949,0.0,4
associative_recall,2027,hca,22,4.8190693855285645,0.0,4
associative_recall,2027,hca,23,4.982047080993652,0.0,4
associative_recall,2027,hca,24,5.111602783203125,0.0,4
associative_recall,2027,hca,25,5.259840965270996,0.0,4
associative_recall,2027,hca,26,4.339160919189453,0.0,4
associative_recall,2027,hca,27,4.4780402183532715,0.0,4
associative_recall,2027,hca,28,5.199962615966797,0.0,4
associative_recall,2027,hca,29,5.1456618309021,0.0,4
associative_recall,2027,hca,30,5.127384185791016,0.0,4
associative_recall,2027,hca,31,4.956685543060303,0.0,4
associative_recall,2027,hca,32,4.984124660491943,0.0,4
associative_recall,2027,hca,33,4.760969161987305,0.0,4
associative_recall,2027,hca,34,4.912367343902588,0.0,4
associative_recall,2027,hca,35,5.127069473266602,0.0,4
associative_recall,2027,hca,36,4.800738334655762,0.0,4
associative_recall,2027,hca,37,4.658810138702393,0.0,4
associative_recall,2027,hca,38,4.9061198234558105,0.25,4
associative_recall,2027,hca,39,4.91807222366333,0.0,4
associative_recall,2027,hca,40,5.339139461517334,0.0,4
associative_recall,2027,hca,41,4.867440223693848,0.0,4
associative_recall,2027,hca,42,5.020577430725098,0.0,4
associative_recall,2027,hca,43,4.87766170501709,0.0,4
associative_recall,2027,hca,44,4.940762042999268,0.0,4
associative_recall,2027,hca,45,4.996075630187988,0.0,4
associative_recall,2027,hca,46,5.226114273071289,0.0,4
associative_recall,2027,hca,47,5.27614688873291,0.0,4
associative_recall,2027,hca,48,4.870087146759033,0.0,4
associative_recall,2027,hca,49,5.1510114669799805,0.0,4
associative_recall,2027,hca,50,4.5793304443359375,0.0,4
associative_recall,2027,hca,51,4.962530612945557,0.0,4
associative_recall,2027,hca,52,5.164304256439209,0.0,4
associative_recall,2027,hca,53,4.843364715576172,0.0,4
associative_recall,2027,hca,54,4.979020118713379,0.0,4
associative_recall,2027,hca,55,4.693817138671875,0.0,4
associative_recall,2027,hca,56,4.487060546875,0.0,4
associative_recall,2027,hca,57,4.742903709411621,0.0,4
associative_recall,2027,hca,58,4.882623195648193,0.0,4
associative_recall,2027,hca,59,4.940062522888184,0.0,4
associative_recall,2027,hca,60,5.010385990142822,0.0,4
associative_recall,2027,hca,61,4.5171027183532715,0.0,4
associative_recall,2027,hca,62,4.032465934753418,0.25,4
associative_recall,2027,hca,63,5.316573619842529,0.0,4
associative_recall,2027,hca,64,4.735037803649902,0.0,4
associative_recall,2027,hca,65,5.0670366287231445,0.0,4
associative_recall,2027,hca,66,5.045011043548584,0.0,4
associative_recall,2027,hca,67,5.091526031494141,0.0,4
associative_recall,2027,hca,68,5.000225067138672,0.0,4
associative_recall,2027,hca,69,4.88276481628418,0.0,4
associative_recall,2027,hca,70,4.664201736450195,0.0,4
associative_recall,2027,hca,71,5.0551605224609375,0.0,4
associative_recall,2027,hca,72,4.85087251663208,0.25,4
associative_recall,2027,hca,73,4.798511505126953,0.0,4
associative_recall,2027,hca,74,4.486777305603027,0.0,4
associative_recall,2027,hca,75,4.977538585662842,0.0,4
associative_recall,2027,hca,76,4.982414245605469,0.0,4
associative_recall,2027,hca,77,4.794022083282471,0.0,4
associative_recall,2027,hca,78,4.684459686279297,0.0,4
associative_recall,2027,hca,79,4.716972351074219,0.0,4
associative_recall,2027,hca,80,4.627867698669434,0.0,4
associative_recall,2027,hca,81,5.305750846862793,0.0,4
associative_recall,2027,hca,82,5.091415882110596,0.0,4
associative_recall,2027,hca,83,4.601259231567383,0.0,4
associative_recall,2027,hca,84,4.92144250869751,0.0,4
associative_recall,2027,hca,85,4.930181503295898,0.0,4
associative_recall,2027,hca,86,4.963852882385254,0.0,4
associative_recall,2027,hca,87,4.663952827453613,0.0,4
associative_recall,2027,hca,88,4.936327934265137,0.0,4
associative_recall,2027,hca,89,4.757754802703857,0.0,4
associative_recall,2027,hca,90,5.058023929595947,0.0,4
associative_recall,2027,hca,91,4.87033748626709,0.0,4
associative_recall,2027,hca,92,4.744607448577881,0.0,4
associative_recall,2027,hca,93,4.874252796173096,0.0,4
associative_recall,2027,hca,94,4.595798492431641,0.0,4
associative_recall,2027,hca,95,4.592071056365967,0.0,4
associative_recall,2027,hca,96,4.795803546905518,0.0,4
associative_recall,2027,hca,97,4.375572681427002,0.0,4
associative_recall,2027,hca,98,4.7729902267456055,0.0,4
associative_recall,2027,hca,99,4.659135818481445,0.0,4
associative_recall,2027,hca,100,5.265171527862549,0.0,4
associative_recall,2027,hca,101,4.598815441131592,0.0,4
associative_recall,2027,hca,102,4.7661285400390625,0.0,4
associative_recall,2027,hca,103,4.418333053588867,0.0,4
associative_recall,2027,hca,104,4.873185157775879,0.0,4
associative_recall,2027,hca,105,4.59283447265625,0.0,4
associative_recall,2027,hca,106,4.47231388092041,0.0,4
associative_recall,2027,hca,107,4.837954521179199,0.0,4
associative_recall,2027,hca,108,4.584603786468506,0.25,4
associative_recall,2027,hca,109,5.1529011726379395,0.0,4
associative_recall,2027,hca,110,4.781993389129639,0.0,4
associative_recall,2027,hca,111,4.287758827209473,0.0,4
associative_recall,2027,hca,112,4.016493797302246,0.0,4
associative_recall,2027,hca,113,4.361188888549805,0.0,4
associative_recall,2027,hca,114,4.728619575500488,0.0,4
associative_recall,2027,hca,115,5.0183305740356445,0.0,4
associative_recall,2027,hca,116,5.026323318481445,0.0,4
associative_recall,2027,hca,117,4.861193656921387,0.0,4
associative_recall,2027,hca,118,4.582693099975586,0.0,4
associative_recall,2027,hca,119,4.753540992736816,0.0,4
associative_recall,2027,hca,120,4.504884243011475,0.0,4
associative_recall,2027,hca,121,4.297712326049805,0.0,4
associative_recall,2027,hca,122,4.06468391418457,0.25,4
associative_recall,2027,hca,123,4.87647819519043,0.0,4
associative_recall,2027,hca,124,3.9546515941619873,0.0,4
associative_recall,2027,hca,125,4.84648323059082,0.0,4
associative_recall,2027,hca,126,4.207497596740723,0.0,4
associative_recall,2027,hca,127,4.3374857902526855,0.0,4
associative_recall,2027,hca,128,4.249560832977295,0.25,4
associative_recall,2027,hca,129,4.27114725112915,0.0,4
associative_recall,2027,hca,130,4.6038818359375,0.25,4
associative_recall,2027,hca,131,4.431479454040527,0.0,4
associative_recall,2027,hca,132,4.759994983673096,0.0,4
associative_recall,2027,hca,133,4.288149356842041,0.0,4
associative_recall,2027,hca,134,4.74265193939209,0.0,4
associative_recall,2027,hca,135,4.4291672706604,0.0,4
associative_recall,2027,hca,136,4.666955947875977,0.0,4
associative_recall,2027,hca,137,4.669051647186279,0.0,4
associative_recall,2027,hca,138,4.375330924987793,0.0,4
associative_recall,2027,hca,139,4.120739459991455,0.0,4
associative_recall,2027,hca,140,4.478423118591309,0.0,4
associative_recall,2027,hca,141,4.95127010345459,0.0,4
associative_recall,2027,hca,142,4.67981481552124,0.0,4
associative_recall,2027,hca,143,4.497930526733398,0.0,4
associative_recall,2027,hca,144,4.1642889976501465,0.0,4
associative_recall,2027,hca,145,4.31883430480957,0.0,4
associative_recall,2027,hca,146,4.347293853759766,0.0,4
associative_recall,2027,hca,147,4.871817111968994,0.0,4
associative_recall,2027,hca,148,4.053886413574219,0.0,4
associative_recall,2027,hca,149,4.459895610809326,0.0,4
associative_recall,2027,hca,150,4.691554069519043,0.0,4
associative_recall,2027,hca,151,4.8438310623168945,0.0,4
associative_recall,2027,hca,152,4.565087795257568,0.0,4
associative_recall,2027,hca,153,4.628942012786865,0.0,4
associative_recall,2027,hca,154,4.9413557052612305,0.0,4
associative_recall,2027,hca,155,4.262588977813721,0.0,4
associative_recall,2027,hca,156,3.924518585205078,0.0,4
associative_recall,2027,hca,157,4.478138446807861,0.0,4
associative_recall,2027,hca,158,4.769798278808594,0.0,4
associative_recall,2027,hca,159,4.016688346862793,0.25,4
associative_recall,2027,hca,160,4.489970684051514,0.0,4
associative_recall,2027,hca,161,4.467035293579102,0.0,4
associative_recall,2027,hca,162,4.621486186981201,0.0,4
associative_recall,2027,hca,163,4.289782524108887,0.0,4
associative_recall,2027,hca,164,4.601966857910156,0.0,4
associative_recall,2027,hca,165,4.411965370178223,0.0,4
associative_recall,2027,hca,166,4.457423210144043,0.0,4
associative_recall,2027,hca,167,4.3409247398376465,0.25,4
associative_recall,2027,hca,168,4.2264556884765625,0.0,4
associative_recall,2027,hca,169,4.178911209106445,0.0,4
associative_recall,2027,hca,170,4.327469348907471,0.0,4
associative_recall,2027,hca,171,4.508487224578857,0.0,4
associative_recall,2027,hca,172,4.329672813415527,0.0,4
associative_recall,2027,hca,173,4.049429893493652,0.0,4
associative_recall,2027,hca,174,4.611392974853516,0.0,4
associative_recall,2027,hca,175,4.370135307312012,0.0,4
associative_recall,2027,hca,176,4.585357666015625,0.0,4
associative_recall,2027,hca,177,4.248682022094727,0.0,4
associative_recall,2027,hca,178,4.080235958099365,0.0,4
associative_recall,2027,hca,179,4.701111316680908,0.0,4
associative_recall,2027,hca,180,4.392037868499756,0.0,4
associative_recall,2027,hca,181,4.5662150382995605,0.0,4
associative_recall,2027,hca,182,4.312427043914795,0.0,4
associative_recall,2027,hca,183,4.568968296051025,0.0,4
associative_recall,2027,hca,184,4.256173133850098,0.0,4
associative_recall,2027,hca,185,4.015641689300537,0.0,4
associative_recall,2027,hca,186,4.963500022888184,0.0,4
associative_recall,2027,hca,187,4.479607582092285,0.0,4
associative_recall,2027,hca,188,4.670258045196533,0.0,4
associative_recall,2027,hca,189,4.554727554321289,0.0,4
associative_recall,2027,hca,190,4.370837211608887,0.0,4
associative_recall,2027,hca,191,4.372374534606934,0.0,4
associative_recall,2027,hca,192,4.029348373413086,0.0,4
associative_recall,2027,hca,193,4.6970415115356445,0.0,4
associative_recall,2027,hca,194,4.295371055603027,0.0,4
associative_recall,2027,hca,195,4.664114952087402,0.0,4
associative_recall,2027,hca,196,3.8369572162628174,0.0,4
associative_recall,2027,hca,197,4.237060070037842,0.0,4
associative_recall,2027,hca,198,4.254772663116455,0.0,4
associative_recall,2027,hca,199,4.213377952575684,0.0,4
associative_recall,2027,hca,200,4.375349998474121,0.0,4
associative_recall,2027,hca,201,4.336296081542969,0.0,4
associative_recall,2027,hca,202,4.447841167449951,0.0,4
associative_recall,2027,hca,203,4.140262603759766,0.0,4
associative_recall,2027,hca,204,4.588956832885742,0.0,4
associative_recall,2027,hca,205,4.365479946136475,0.0,4
associative_recall,2027,hca,206,4.604381561279297,0.0,4
associative_recall,2027,hca,207,3.9464051723480225,0.25,4
associative_recall,2027,hca,208,4.374675273895264,0.0,4
associative_recall,2027,hca,209,4.413896083831787,0.0,4
associative_recall,2027,hca,210,4.419894218444824,0.0,4
associative_recall,2027,hca,211,4.296414375305176,0.0,4
associative_recall,2027,hca,212,4.178797245025635,0.0,4
associative_recall,2027,hca,213,4.470366954803467,0.0,4
associative_recall,2027,hca,214,4.6860032081604,0.0,4
associative_recall,2027,hca,215,4.851006031036377,0.0,4
associative_recall,2027,hca,216,4.307875633239746,0.0,4
associative_recall,2027,hca,217,4.468875885009766,0.0,4
associative_recall,2027,hca,218,3.97464656829834,0.25,4
associative_recall,2027,hca,219,3.6642730236053467,0.25,4
associative_recall,2027,hca,220,4.491898536682129,0.0,4
associative_recall,2027,hca,221,4.100715637207031,0.0,4
associative_recall,2027,hca,222,4.2611308097839355,0.0,4
associative_recall,2027,hca,223,4.314092636108398,0.0,4
associative_recall,2027,hca,224,3.967165231704712,0.0,4
associative_recall,2027,hca,225,4.127383232116699,0.0,4
associative_recall,2027,hca,226,4.143086910247803,0.0,4
associative_recall,2027,hca,227,4.205746650695801,0.0,4
associative_recall,2027,hca,228,3.835385322570801,0.0,4
associative_recall,2027,hca,229,4.381809234619141,0.0,4
associative_recall,2027,hca,230,4.462828159332275,0.0,4
associative_recall,2027,hca,231,4.348635673522949,0.0,4
